gene_id_simplified	gene_symbol	Blood	Cancer	cfRNA	Normal	Blood_K	Cancer_K	cfRNA_K	Normal_K	BloodvsCancer_LFC	BloodvscfRNA_LFC	BloodvsNormal_LFC	CancervscfRNA_LFC	CancervsNormal_LFC	cfRNAvsNormal_LFC	weight
ENSG00000099810	MTAP	2.93527052488264	4.1449860873738	3.1319277896099	4.19467721634329	2	2	2	2	-1.51695855398061	-2.60720118901266	-0.924844710994031	-1.09024263503205	0.592113842986581	1.68235647801863	-9.91896430599483
ENSG00000099812	MISP	-3.8510245990968	5.16338678515795	-3.66171078512775	3.94800936003672	1	2	1	2	-9.74452645861478	0	-8.07239059260671	9.5723736629028	1.67213586600807	-7.90023779689474	19.4194960316497
ENSG00000099814	CEP170B	0.810596356642163	5.88946532240383	0.62714861392127	5.71836560747361	1	2	1	2	-4.80432110374045	1.16174730812575	-4.49693083659206	5.96606841186621	0.307390267148399	-5.65867814471781	16.539269317859
ENSG00000099817	POLR2E	7.16802737456514	6.40814861141322	7.68808942812598	6.13355904107286	2	2	2	2	0.959474074377192	-1.77119928061735	1.36322250126528	-2.73067335499454	0.403748426888089	3.13442178188263	-13.8225575499967
ENSG00000099821	POLRMT	5.43817095741118	4.7860834881925	4.99477991130332	5.08518089969887	2	2	2	2	0.885202391437413	1.66434261413184	0.70880466212883	0.77914022269443	-0.176397729308583	-0.955537952003013	10.2489592944759
ENSG00000099822	HCN2	0.287450268150858	-0.541124373335311	0.029490218493619	-1.41829133535551	1	1	1	1	-0.245876683868949	1.32316943425337	2.16126571441427	1.56904611812232	2.40714239828322	0.838096280160901	5.71165732837599
ENSG00000099834	CDHR5	-1.54503216074098	-2.05832435437702	-3.16950113117662	-2.12279990701769	1	1	1	1	-1.57684376311178	1.27313428834	1.08578541622396	2.84997805145178	2.66262917933573	0	5.47538928066374
ENSG00000099840	IZUMO4	1.97145117015625	0.215076280941681	-1.96251422328194	1.65237338975876	2	1	1	2	1.47796937818847	3.03315971898527	0.461047600221176	1.55519034079679	-1.0169217779673	-2.57211211876409	6.45400220532745
ENSG00000099849	RASSF7	4.73725371067386	5.34075692094745	3.10286053501331	5.25820390292845	2	2	2	2	-0.498187255598931	2.47763753930597	-0.156874648483765	2.9758247949049	0.341312607115166	-2.63451218778973	13.0003172994413
ENSG00000099860	GADD45B	8.10068094180162	4.9327940597056	3.60342629940518	7.33826389650246	2	2	2	2	3.5593232024992	5.15792529518926	0.943904643293948	1.59860209269005	-2.61541855920526	-4.21402065189531	11.2151317359846
ENSG00000099864	PALM	0.110625602828884	2.82509295056759	2.62799060710493	5.14534571194129	1	2	2	2	-2.56259184994226	-3.04001561831244	-4.356961156421	-0.477423768370182	-1.79436930647875	-1.31694553810857	-7.98625230252675
ENSG00000099866	MADCAM1	-0.260790193716105	-2.0144542849536	-1.81408740748089	-1.71177763567731	1	1	1	1	2.10408335605514	0.955504807164422	1.90951930076442	-1.14857854889072	-0.19456405529072	0.954014493599996	-3.8178598475261
ENSG00000099875	MKNK2	8.9936160399615	6.78676611475007	7.67602599752436	7.73063851175236	2	2	2	2	2.39136360091296	0.974357076751859	1.52877360276795	-1.4170065241611	-0.862589998145011	0.554416526016087	-12.8875082225001
ENSG00000099889	ARVCF	2.29263722664882	3.42278522029822	1.29155960294119	4.17495385007215	2	2	2	2	-0.729422438546747	1.51633167479965	-1.23594610556911	2.24575411334639	-0.506523667022366	-2.75227778036876	10.3522749172336
ENSG00000099899	TRMT2A	5.36130542988123	4.61416901871709	4.28689005700168	4.63011925091085	2	2	2	2	0.890798637321652	0.743471848412496	0.977398789111632	0	0	0	0
ENSG00000099901	RANBP1	4.48491753486515	5.72290652240792	4.18843945408554	4.74521653155448	2	2	2	2	-1.25945016189	-0.873147212822737	0	0.386302949067259	1.30776103099623	0.921458081928966	10.7929450550642
ENSG00000099904	ZDHHC8	4.7684561440798	4.51011911027673	2.37876868965733	5.35017771691164	2	2	2	2	0.388818660988411	1.99382730249907	-0.248501323106015	1.60500864151066	-0.637319984094426	-2.24232862560509	10.7988633353764
ENSG00000099910	KLHL22	4.25474010992398	3.91577679918941	3.69296267579053	3.54535290111622	2	2	2	2	0.469254309519675	0.941673995420061	0.997842253599213	0.472419685900386	0.528587944079538	0	9.07193206867877
ENSG00000099917	MED15	7.81280091046428	6.22789605479973	6.41466818196971	6.7201138469689	2	2	2	2	1.74156710888097	0.318540237378509	1.39735215599736	-1.42302687150246	-0.344214952883611	1.07881191861885	-12.3346585098912
ENSG00000099937	SERPIND1	-2.01824184043044	0.0041770919776905	-3.56748979703834	-0.259140643710014	1	1	1	1	-3.03048389754463	3.65801273575712	-1.83876319792974	6.68849663330175	1.19172069961488	-5.49677593368687	11.3764093088684
ENSG00000099940	SNAP29	5.42414620636129	4.82821162360325	6.19552635281998	4.42384568024672	2	2	2	2	0.780002096498107	-1.44232024996197	1.32039333164233	-2.22232234646008	0.540391235144223	2.7627135816043	-11.7342695536523
ENSG00000099942	CRKL	6.42649359990931	6.09091762279461	7.61469596846508	5.83087289485434	2	2	2	2	0.451588253581735	-1.05774058054665	0.913203041226143	-1.50932883412839	0.461614787644408	1.97094362177279	-12.283982040512
ENSG00000099949	LZTR1	5.92483792549899	5.09755599645408	4.11565259991723	5.7971760646127	2	2	2	2	0.975371893006811	0.393184273608673	0.37405591783794	-0.582187619398137	-0.601315975168871	0	-10.3634791994412
ENSG00000099953	MMP11	-0.534704697044082	3.78832133904561	-2.8454967322044	-0.123835546266503	1	2	1	1	-5.69871228363242	0	-0.517086466863637	5.88636321167865	5.18162581676878	0	14.3584201343132
ENSG00000099954	CECR2	-1.79986623572166	1.73247862252043	2.8809129911871	3.66918805810504	1	2	2	2	-4.49635564217751	-4.65385535507059	-5.1547201089624	0	-0.658364466784882	0	0
ENSG00000099956	SMARCB1	5.30859191683177	5.71534870625899	5.73694369256162	4.86744892721304	2	2	2	2	-0.203608986727377	-2.28752114643385	0.747382236542672	-2.08391215970647	0.950991223270049	3.03490338297652	-12.4829964495544
ENSG00000099957	P2RX6	-1.92025566855485	-2.14212120402216	-3.80303890333193	0.587368872307557	1	1	1	1	-0.302680691385418	1.71326767281827	-1.94305027429962	2.01594836420369	-1.64036958291421	-3.6563179471179	4.55756274377051
ENSG00000099958	DERL3	2.96867978379128	3.23105204006444	1.50678805495791	2.57561348412006	2	2	2	2	-0.318188964923655	1.46734461757866	0.715947188396031	1.78553358250231	1.03413615331969	-0.751397429182628	9.70032120615573
ENSG00000099960	SLC7A4	-3.80204248390283	-1.11365801460991	-4.0829615067024	-0.483000282760405	1	1	1	1	-4.40936630967113	0	-3.66328072672677	5.13006156679018	0.746085582944359	-4.38397598384582	8.70013913576925
ENSG00000099968	BCL2L13	5.14331856044045	5.48277240887429	5.1477057080874	4.92150178074403	2	2	2	2	-0.190714366252971	-0.664657582584166	0.477186416290693	-0.473943216331194	0.667900782543664	1.14184399887486	-10.6404512087945
ENSG00000099985	OSM	6.43051132918509	0.116506699336092	-0.885148456139036	2.04573941008621	2	1	1	2	6.08626126842866	8.17404796354497	4.72089055246813	2.08778669511631	-1.36537071596053	-3.45315741107685	6.88802897804138
ENSG00000099991	CABIN1	7.00220300284826	5.83538614499944	6.44744992971391	6.01614569657744	2	2	2	2	1.41564677942003	1.3263298983455	1.3804154053681	0	0	0	0
ENSG00000099992	TBC1D10A	5.51602984381818	4.20629245180885	4.7623900194496	4.90765242828217	2	2	2	2	1.49737638447158	0.539792407223068	0.882292138679559	-0.957583977248507	-0.615084245792017	0.34249973145649	-9.84761201264634
ENSG00000099994	SUSD2	0.204753214751147	4.75587500214833	-3.4283394355485	7.36154703609381	1	2	1	2	-6.16698700967477	4.74273273066257	-6.95612473616945	10.9097197403373	-0.789137726494685	-11.698857466832	20.3493303260746
ENSG00000099995	SF3A1	7.67438871722925	6.5565919479823	8.38595987838935	6.48440299133647	2	2	2	2	1.40476940892062	-1.6140633838843	1.55209371561004	-3.01883279280492	0.147324306689422	3.16615709949434	-14.2591603243762
ENSG00000099998	GGT5	0.173157570728453	3.2440897862334	-3.13815946002633	4.81295996907183	1	2	1	2	-3.40196723015129	3.29135036253531	-3.90833208403124	6.6933175926866	-0.506364853879948	-7.19968244656655	14.621142962509
ENSG00000099999	RNF215	2.93291851676472	3.4381579197655	1.87280155526943	3.30888663924996	2	2	2	2	-0.399307635827716	-0.343206059394618	-0.113643490961428	0	0.285664144866288	0	0
ENSG00000100003	SEC14L2	1.87243898966036	2.8076847567088	1.22008103456516	2.11040237647379	2	2	2	2	-0.68905635897011	0	0.464975111183769	0.481857019247756	1.15403147015388	0.672174450906122	7.97327735954554
ENSG00000100012	SEC14L3	-3.24788043944345	-3.22416938500061	-4.62129662531233	-1.50286885149813	1	1	1	1	-1.7455949324183	2.38481278934824	-3.20653332681424	4.13040772176655	-1.46093839439594	-5.59134611616248	5.58997392035492
ENSG00000100014	SPECC1L	5.04895338969592	5.51415674124379	5.57717344107028	5.93834768545537	2	2	2	2	-0.275228548395358	-2.05059616663156	-0.565331400352622	-1.7753676182362	-0.290102851957263	1.48526476627894	-11.973259943069
ENSG00000100023	PPIL2	5.69768948684968	5.46586981338204	4.32403985843715	5.36487117176745	2	2	2	2	0.368607791174954	1.40741713544097	0.607489141278764	1.03880934426601	0.238881350103811	-0.799927994162202	11.188414741237
ENSG00000100024	UPB1	2.52009779483476	-2.51944162903529	-1.64040084592484	0.364819361800531	2	1	1	1	4.7960324688786	3.80290965779698	2.44937775664106	-0.993122811081615	-2.34665471223753	-1.35353190115592	-3.1574167656353
ENSG00000100027	YPEL1	3.29790373496796	1.90121262141474	1.76133637023609	2.68064277180346	2	2	2	2	1.36816532541282	1.42412427314878	1.08594391280004	0	-0.282221412612783	0	0
ENSG00000100028	SNRPD3	5.07031607642227	5.84908564639988	5.50586894496726	4.99881316789342	2	2	2	2	-0.659867450614156	-1.22717027490208	0.36124595492671	-0.567302824287928	1.02111340554087	1.58841622982879	-11.1001240542768
ENSG00000100029	PES1	4.7372743975942	5.85406402953993	4.94972220202997	4.95236647593427	2	2	2	2	-0.940737132364902	0.384187847611811	0	1.32492497997671	0.973350452661169	-0.351574527315543	11.8627245931056
ENSG00000100030	MAPK1	8.08883930887366	6.63887301340288	7.4756235431584	6.6678053865044	2	2	2	2	1.73945563586213	-0.864556177903031	1.85734298999213	-2.60401181376517	0.117887354129999	2.72189916789516	-13.926620410757
ENSG00000100031	GGT1	5.69507631013873	3.98372500236436	2.10902786560582	4.68185565675155	2	2	2	2	1.35957156445539	4.16437598590289	1.30366512401061	2.8048044214475	0	-2.86071086189228	11.4722650074008
ENSG00000100033	PRODH	-1.38150395943831	4.14456023775582	-2.44496599230361	5.25779437417654	1	2	1	2	-7.18786915579934	-0.870945201699249	-6.71427959006169	6.31692395410009	0.473589565737651	-5.84333438836244	15.1452197754449
ENSG00000100034	PPM1F	7.60754298741428	4.45118758684897	5.29641389489006	6.03357450058272	2	2	2	2	3.68678964492073	1.22365489739993	2.28823634738827	-2.4631347475208	-1.39855329753246	1.06458144998834	-11.5980579179588
ENSG00000100036	SLC35E4	1.36197053327776	1.59098884340892	-1.98443295238334	1.39411715116648	2	2	1	2	-0.186389863340516	3.36517911473327	0.275440853280366	3.55156897807379	0.461830716620882	-3.0897382614529	9.82629340507169
ENSG00000100038	TOP3B	5.41860390058688	3.82585968133986	2.76383223385364	4.40130665722528	2	2	2	2	1.66660638292817	2.79580531808138	1.13915636180446	1.12919893515321	-0.52745002112371	-1.65664895627692	9.63879420008205
ENSG00000100053	CRYBB3	-4.37660570792724	-3.42758031688802	-4.64387185304581	-3.37485751953966	1	1	1	1	-1.72487248349762	0	-1.66950302241008	2.21066798926881	0	-2.15529852818128	3.46682325596977
ENSG00000100055	CYTH4	9.6750816019846	2.30314769469656	5.8856232399934	5.1157094950291	2	2	2	2	7.04384662828288	2.79001366892072	4.89382448119897	-4.25383295936216	-2.1500221470839	2.10381081227826	-11.2407162376477
ENSG00000100056	DGCR14	4.95890838129699	3.76143211931733	4.35082931277127	3.48863020528461	2	2	2	2	1.39430058435155	0.686621799287355	1.78025970755163	-0.707678785064191	0.385959123200081	1.09363790826427	-9.1528464879705
ENSG00000100060	MFNG	6.58370679726371	2.43211815688449	6.33893522295663	4.80379034893973	2	2	2	2	3.86503503470262	0.578992152576297	2.06667154028328	-3.28604288212632	-1.79836349441934	1.48767938770698	-10.4018966225998
ENSG00000100065	CARD10	-1.53600497927539	4.19264840186012	3.05867768765322	4.01008823720956	1	2	2	2	-5.28037655702372	-3.13779928816688	-4.77452583211149	2.14257726885683	0.505850724912224	-1.63672654394461	11.0189612543059
ENSG00000100068	LRP5L	3.44264692326832	1.92492426928413	-1.40677878311518	2.85851813096741	2	2	1	2	1.54522441191447	3.94141835126116	0.721441704054698	2.39619393934669	-0.82378270785977	-3.21997664720646	9.0048537922198
ENSG00000100075	SLC25A1	4.80825072687736	5.62104297843889	5.3089935834973	4.92019529437609	2	2	2	2	-0.623737779234707	0.64482542873516	0.217867100365705	1.26856320796987	0.841604879600412	-0.426958328369455	11.5733417699977
ENSG00000100077	ADRBK2	4.85454406277099	4.04017131618813	7.0687451754878	4.89631870334625	2	2	2	2	0.744005470205282	-2.74432413497443	0.241755158593115	-3.48832960517971	-0.502250311612167	2.98607929356754	-12.2122365049568
ENSG00000100078	PLA2G3	-4.2642502810642	-1.43740586758706	-4.42792403015532	0.962268883138553	1	1	1	2	-5.81027044606576	0	-7.06853940523194	6.57129208068944	-1.25826895916617	-7.82956103985561	9.81762179669136
ENSG00000100079	LGALS2	0.856556956340011	-1.16654458646619	4.34842391298583	-1.01585702964496	1	1	2	1	2.5973736762785	-1.74610275193955	2.64795871811517	-4.34347642821805	0	4.39406147005472	-7.86066742534084
ENSG00000100083	GGA1	6.7008618764457	5.41069467460943	4.56598626788423	5.78201650057763	2	2	2	2	1.47031040847132	1.38190365279403	1.21568368483406	0	-0.254626723637253	0	0
ENSG00000100084	HIRA	5.32960870084375	4.33642828028996	4.2099651813871	4.65035913380233	2	2	2	2	1.09605725600688	2.69434335104316	0.974335361043161	1.59828609503628	-0.121721894963718	-1.72000798999999	10.6184499589152
ENSG00000100092	SH3BP1	7.17790173782951	3.69685078979863	6.58287350921999	4.11104631738083	2	2	2	2	3.60879402727513	0.640314185905235	3.38868002925904	-2.9684798413699	-0.220113998016089	2.74836584335381	-11.3490662147575
ENSG00000100095	SEZ6L	-1.15961118580762	-2.81639266595847	-0.51081212193994	-2.65386066038308	1	1	1	1	0.813149829619124	0	2.39893946112532	-1.00190714145066	1.5857896315062	2.58769677295686	-2.86925005908117
ENSG00000100097	LGALS1	7.9664937859193	6.79938501676681	6.9276338040559	7.4440036795414	2	2	2	2	0.87726564407423	1.4684177802321	0.943798033734021	0.591152136157872	0	-0.524619746498082	12.0742727365137
ENSG00000100099	HPS4	4.26111344342892	4.73775291860752	6.03659937082755	5.02923431614396	2	2	2	2	-0.23548073472434	-4.6410311018453	-0.468125793200536	-4.40555036712096	-0.232645058476196	4.17290530864476	-13.8270388693175
ENSG00000100100	PIK3IP1	7.27222872007512	4.32751291879109	2.986276621503	6.0103699167049	2	2	2	2	2.80161638232987	3.93116908483421	1.52211448210554	1.12955270250434	-1.27950190022433	-2.40905460272867	10.1408012048844
ENSG00000100101	RP1-37E16.12	-4.55399724157115	-2.9318141667188	-3.22608225967154	-4.64272976388366	1	1	1	1	-8.45226449571351	-3.57640933791107	3.13851573653411	4.87585515780244	11.5907802322476	6.71492507444518	6.62777657467262
ENSG00000100104	SRRD	4.49616879249844	3.731666267975	2.78784939764199	3.36810604218722	2	2	2	2	1.1943982388556	1.70821688109928	1.6421612729713	0.513818642243673	0.447763034115699	0	8.92922049380766
ENSG00000100105	PATZ1	4.00336610003099	5.19722412142974	4.78113176898579	4.23243061096194	2	2	2	2	-1.00001979106641	0	0	0.903965898431631	1.05063906923896	0	10.7849256034504
ENSG00000100106	TRIOBP	6.51007940958235	5.68558738178507	5.96517538295241	6.38258680236278	2	2	2	2	1.165231709024	0	0.629116239554865	-1.27894149796616	-0.536115469469131	0.742826028497027	-11.6482644633402
ENSG00000100109	TFIP11	6.06572788348156	4.78591336556929	5.22673744169994	4.45527834845674	2	2	2	2	1.58713616628558	1.29752952446487	1.98689095573856	-0.289606641820713	0.39975478945298	0.689361431273693	-9.75925559097898
ENSG00000100116	GCAT	1.32772473129599	3.26661380482111	1.97629152739773	2.03620740728064	2	2	2	2	-1.37541744148788	-0.898426315182503	0	0.47699112630538	1.39971453094103	0.922723404635645	8.42734051471547
ENSG00000100121	GGTLC2	-4.41509045191064	-3.08134355490434	-4.62129662531233	-1.15516924688851	1	1	1	1	-3.51915683417986	0	-4.77725709976141	3.34405960008541	-1.25810026558154	-4.60215986566696	4.94645162877005
ENSG00000100122	CRYBB1	-2.25197769308398	-2.38939048787253	-2.01614930375819	-2.14887340185684	1	1	1	1	0.526199282447689	0.956810211899354	0.432367820764278	0	0	0	0
ENSG00000100124	ANKRD54	3.49078360988329	3.95046745307099	2.56953634761379	3.75431771516707	2	2	2	2	-0.286638979306549	0	0	0.41625938670079	0.275310865972563	0	9.05046242336076
ENSG00000100129	EIF3L	8.27298053719239	7.59434449619264	8.2446694740281	7.47649348408036	2	2	2	2	0.858182027057349	0	1.09858551439351	-0.768207702143657	0.240403487336158	1.00861118947982	-13.0462877819253
ENSG00000100138	SNU13	5.90188799774039	6.30088600406308	5.76588441724698	5.79357911355174	2	2	2	2	-0.201461308582555	-0.503858427047492	0.401861201044646	-0.302397118464937	0.6033225096272	0.905719628092138	-11.287018706117
ENSG00000100139	MICALL1	4.26976332950849	4.60384970535906	4.46598897827727	4.81683963665711	2	2	2	2	-0.215064839693529	0.464504591804443	-0.239536079618603	0.679569431497973	0	-0.704040671423046	9.96715472044601
ENSG00000100142	POLR2F	4.02031343811011	4.62672426785616	4.37144739188113	3.93266533228108	2	2	2	2	-0.498001539453691	-2.62155270381277	0.411678560568543	-2.12355116435908	0.909680100022234	3.03323126438131	-11.4340110158042
ENSG00000100146	SOX10	-3.3291302962896	-4.1838707621983	-3.67720833329124	-3.14479558535069	1	1	1	1	1.995723461846	0	-0.613157339539095	-2.37108425951241	-2.60888080138509	0	-2.87094908090309
ENSG00000100147	CCDC134	0.999577944312947	1.38693705125837	3.01235025752601	0.470536526848554	1	2	2	1	-0.193366943979201	-0.481663835853333	0.870927504763327	-0.288296891874131	1.06429444874253	1.35259134061666	-6.35896952672148
ENSG00000100150	DEPDC5	4.06416005212005	3.30848373626191	4.956533008703	3.34330014843052	2	2	2	2	0.946561919607977	-2.79990462879158	0.99419404510645	-3.74646654839955	0	3.79409867389803	-11.7386858682504
ENSG00000100151	PICK1	4.72874949207073	4.21936250363318	1.8023296545584	4.6904433627508	2	2	2	2	0.733930295017071	3.11303334905865	0.387805669780539	2.37910305404158	-0.346124625236533	-2.72522767927811	11.2822011412637
ENSG00000100154	TTC28	0.164939000721536	3.70514063078518	4.62388551837601	5.32015891308905	1	2	2	2	-3.45425221111933	-4.26916054399391	-4.7537348189788	-0.81490833287458	-1.29948260785947	-0.484574274984888	-9.20378454724874
ENSG00000100156	SLC16A8	-2.95669967441728	-1.47479767762118	-3.98143198120772	-1.22337312884845	1	1	1	1	-2.09213219732127	0	-1.56782726343774	2.76484414433695	0.524304933883522	-2.24053921045342	5.97378205030475
ENSG00000100162	CENPM	1.17677007828613	2.57828143902801	-0.114292265894515	-0.0368772834841675	2	2	1	1	-0.987143300945291	1.76901855622544	1.68880875509177	2.75616185717074	2.67595205603706	0	10.0181788797877
ENSG00000100167	SEPT3	-1.22797804079275	1.53508847488803	-3.13116118249919	0.287309026151634	1	2	1	1	-3.31492922554442	1.38555748090676	-1.13376400746878	4.70048670645118	2.18116521807564	-2.51932148837553	10.9193107649282
ENSG00000100170	SLC5A1	-3.07947240651594	-0.182168060566598	-4.10531734376227	1.12441528381982	1	1	1	2	-5.37709085157311	1.71922319131228	-4.3531875159668	7.09631404288539	1.02390333560631	-6.07241070727908	11.5978815659078
ENSG00000100191	SLC5A4	-4.56058854487604	-2.944867707871	-0.919246807454014	0.053659359247416	1	1	1	1	-3.37745150175555	-4.45325632882578	-6.14477451327693	-1.07580482707024	-2.76732301152138	-1.69151818445114	-2.81467270278822
ENSG00000100196	KDELR3	-1.55213504441004	4.7828422188046	-2.50604174514987	3.01454711910626	1	2	1	2	-6.17101057976576	1.14311526175756	-4.1000235224489	7.31412584152333	2.07098705731686	-5.24313878420646	16.7807036439169
ENSG00000100201	DDX17	9.80156319751332	8.24701542316711	8.54378427142085	9.44787104761629	2	2	2	2	1.80647516204413	0.870757866556563	0.625575030092814	-0.935717295487568	-1.18090013195132	-0.24518283646375	-13.8664683022437
ENSG00000100206	DMC1	-2.85061285899943	-1.09477325206965	4.0959050734694	-1.48602469524735	1	1	2	1	-1.92480906863886	-7.68281094931996	-0.735339633402087	-5.7580018806811	1.18946943523678	6.94747131591787	-9.34696421220043
ENSG00000100207	TCF20	5.17751806833095	5.39036488892939	7.09352900128008	4.66440151593081	2	2	2	2	0	-0.704122838973644	0.808780371125012	-0.659044963975658	0.853858246122998	1.51290321009866	-10.733145436494
ENSG00000100209	HSCB	2.09880593305422	2.9806600918578	2.40683122954267	2.30955114533656	2	2	2	2	-0.723014743012162	0	0.0908417075805053	0.945140206554458	0.813856450592667	0	8.60953588200124
ENSG00000100211	CBY1	1.75008310336955	4.21015083928149	2.07249946121108	3.77394452420821	2	2	2	2	-2.36032096195659	-0.819151698784974	-1.73412421895796	1.54116926317162	0.626196742998637	-0.914972520172982	10.4350556860421
ENSG00000100216	TOMM22	4.68436555101179	5.58663548625259	4.09811054125016	4.34637238448686	2	2	2	2	-0.784442242776227	1.50253707811615	0.528727201514581	2.28697932089238	1.31316944429081	-0.973809876601567	12.5573503907339
ENSG00000100218	RSPH14	0.134619477358503	-1.95093219579006	-1.04438598962844	-1.44092462033789	1	1	1	1	2.34310987836993	1.93218038403639	1.61662514765005	0	-0.726484730719879	0	0
ENSG00000100219	XBP1	6.95837740404524	7.89299778259626	4.89610571708558	7.17463252773269	2	2	2	2	-1.02384700081398	2.66125033703009	0	3.68509733784408	1.03881306355485	-2.64628427428923	16.2618307040293
ENSG00000100220	RTCB	5.34174607159804	5.88347662548553	5.30368414635176	5.44114177088884	2	2	2	2	-0.384254083216844	1.04528258603921	0.176984453685824	1.42953666925605	0.561238536902668	-0.868298132353382	11.9967488783306
ENSG00000100221	JOSD1	6.72089298847624	5.85139350354692	4.37969670188997	5.95422070009357	2	2	2	2	1.32032956627939	1.46215453846331	1.33620278894639	0	0	0	0
ENSG00000100225	FBXO7	9.34988999001725	5.9168187657194	9.03521601780554	6.62736436306575	2	2	2	2	4.15664332879614	0	3.50201651710525	-3.94083748350993	-0.654626811690891	3.28621067181904	-14.5413918328183
ENSG00000100226	GTPBP1	8.59811273995942	5.31484468485125	6.16064213300842	6.19257855073207	2	2	2	2	3.92145244558257	2.55736108850052	3.06978043032735	-1.36409135708205	-0.851672015255213	0.512419341826834	-11.3626716255223
ENSG00000100227	POLDIP3	6.7361851590173	5.95007917779624	5.99743714112208	6.14839133014852	2	2	2	2	1.00745603609309	0.635276120751843	0.906986003544032	-0.372179915341245	-0.100470032549056	0.271709882792189	-11.0059946767265
ENSG00000100228	RAB36	2.14834365277296	2.17356067213915	-1.83505614023118	2.7527308151256	2	2	1	2	0.811283356856114	4.81956443064944	0.477792323317762	4.00828107379333	-0.333491033538352	-4.34177210733168	10.8655773295215
ENSG00000100234	TIMP3	2.51821129377935	6.68551124564305	2.3278352094075	10.4531781292172	2	2	2	2	-4.49821908000362	2.18867388662645	-7.26389865691352	6.68689296663007	-2.7656795769099	-9.45257254353997	18.0561397958621
ENSG00000100239	PPP6R2	6.52774090683493	5.24167528380924	5.55002542461486	5.9007303183802	2	2	2	2	1.46379573078082	1.86168901108719	0.917116386351368	0.397893280306364	-0.546679344429457	-0.94457262473582	10.3233041477046
ENSG00000100241	SBF1	7.65456862258721	6.02775622137062	7.28295168243192	6.42864409710103	2	2	2	2	1.72210337723431	1.33728314173512	1.47504286927037	-0.384820235499188	-0.247060507963938	0	-11.0963120404588
ENSG00000100242	SUN2	9.09918650628535	6.37654241260068	5.74320844672093	7.83815050903432	2	2	2	2	2.87504279908627	2.82960945626065	1.5301734152745	0	-1.34486938381178	-1.29943604098616	0
ENSG00000100243	CYB5R3	7.41468495483149	7.08235280700021	9.12317434283967	7.86025329080288	2	2	2	2	0.52511037086595	-2.5242211185727	0	-3.04933148943865	-0.610140971147379	2.43919051829127	-14.8154198800278
ENSG00000100246	DNAL4	2.88765500163146	3.97010825316435	2.19424417018433	3.53998056148344	2	2	2	2	-0.858596027888082	1.62231249199266	-0.338069306346133	2.48090851988074	0.520526721541948	-1.96038179833879	11.1347523566341
ENSG00000100249	C22orf31	-4.41885653351803	-3.77023164098619	-4.50816457579869	-3.04764320749636	1	1	1	1	-1.28924679046671	0	-2.24122428601453	1.56491540134973	-0.951977495547817	-2.51689289689755	2.47841934395252
ENSG00000100253	MIOX	-3.35659870502072	-2.03717141265689	-4.57703491166293	-3.98522965484157	1	1	1	1	-2.80976295191357	2.33656003804056	1.59259668028956	5.14632298995412	4.40235963220312	0	7.79288716088621
ENSG00000100258	LMF2	6.96721117648234	5.70506657999413	3.50874168448548	6.11296917142787	2	2	2	2	1.44112261501642	4.37512726486081	1.17103494252627	2.93400464984439	-0.27008767249015	-3.20409232233454	13.3228068134275
ENSG00000100263	RHBDD3	3.25805604338059	3.97795119185219	-0.58641335457817	3.3666400891621	2	2	1	2	-0.598017552071773	3.91654970496584	0.152248224189481	4.51456725703761	0.750265776261254	-3.76430148077636	13.1762540324788
ENSG00000100266	PACSIN2	7.95790384625632	6.43987926877683	8.45166430446303	6.55722315709654	2	2	2	2	1.75847270316125	-0.661861396384038	1.80005093780988	-2.42033409954529	0	2.46191233419392	-13.5439489519111
ENSG00000100271	TTLL1	1.62507432631964	1.98882675926633	2.37563136896085	1.86337868129481	2	2	2	2	-0.242135837102474	0.685027417577909	0	0.927163254680383	0.237805791082548	-0.689357463597835	7.59972559753569
ENSG00000100276	RASL10A	-1.38788495695483	-2.18447885581571	-2.47085033089335	-0.228156695166716	1	1	1	1	0.966313821515309	1.36480515153732	-0.949862507511675	0	-1.91617632902698	-2.31466765904899	0
ENSG00000100280	AP1B1	6.89565449767679	6.56208529724241	7.47830961126645	6.36601615324762	2	2	2	2	0.554832098923658	0	0.827555078215458	-0.553141821417456	0.2727229792918	0.825864800709256	-11.7989627022488
ENSG00000100281	HMGXB4	3.05037569475727	4.47443218053215	3.72309076188798	3.84356079441431	2	2	2	2	-1.19431532634725	-0.37044195554932	-0.43104413989697	0.823873370797926	0.763271186450276	0	9.98204113491906
ENSG00000100284	TOM1	8.388567411222	5.60331741485318	4.64645212627011	6.08590547210215	2	2	2	2	3.06623108769286	3.05290781516203	2.77308627821591	0	-0.293144809476949	0	0
ENSG00000100285	NEFH	0.62349682926007	-0.17067111857898	1.44632157616534	-0.503755680855804	1	1	2	1	-1.8496291535012	0.899664540637034	1.35988125828447	2.74929369413824	3.20951041178567	0	7.26235815914824
ENSG00000100288	CHKB	6.65679112227476	4.20093683851698	3.39987811161015	5.65555547949252	2	2	2	2	2.4852978182087	3.72281672996192	1.14293181937096	1.23751891175322	-1.34236599883774	-2.57988491059096	10.1221913338592
ENSG00000100290	BIK	1.58250037725021	1.7445124495305	-1.65394065025142	-0.617548968326026	2	2	1	1	-0.237141735645203	4.53001870153813	2.57594675052004	4.76716043718333	2.81308848616524	-1.95407195101808	11.1954084703028
